07:54:12 [AccountInfo] Account connected (Account: admin, IpAddress: 177.75.155.16, GameServerCode: 0)
07:54:18 [AccountInfo] Account disconnected (Account: admin, IpAddress: 177.75.155.16, GameServerCode: 0)
07:55:08 [AccountInfo] Account connected (Account: admin, IpAddress: 177.75.155.16, GameServerCode: 0)
07:55:15 [AccountInfo] Account disconnected (Account: admin, IpAddress: 177.75.155.16, GameServerCode: 0)
07:58:54 [AccountInfo] Account connected (Account: admin, IpAddress: 177.75.155.16, GameServerCode: 0)
07:59:05 [AccountInfo] Account disconnected (Account: admin, IpAddress: 177.75.155.16, GameServerCode: 0)
08:01:49 [AccountInfo] Account connected (Account: admin, IpAddress: 177.75.155.16, GameServerCode: 0)
08:02:16 [AccountInfo] Account disconnected (Account: admin, IpAddress: 177.75.155.16, GameServerCode: 0)
08:55:16 [AccountInfo] Account connected (Account: admin, IpAddress: 177.75.155.16, GameServerCode: 0)
08:55:28 [AccountInfo] Account disconnected (Account: admin, IpAddress: 177.75.155.16, GameServerCode: 0)
12:32:05 [AccountInfo] Account created (Account: marcia32, Password: solar241 )
12:32:21 [AccountInfo] Account connected (Account: marcia32, IpAddress: 138.186.116.99, GameServerCode: 0)
12:33:32 [AccountInfo] Account disconnected (Account: marcia32, IpAddress: 138.186.116.99, GameServerCode: 0)
12:42:45 [AccountInfo] Account connected (Account: joao, IpAddress: 138.186.116.99, GameServerCode: 0)
12:43:05 [AccountInfo] Account disconnected (Account: joao, IpAddress: 138.186.116.99, GameServerCode: 0)
12:49:52 [AccountInfo] Account created (Account: clairtoncb, Password: solar241 )
13:28:39 [AccountInfo] Account connected (Account: joao, IpAddress: 138.186.116.99, GameServerCode: 0)
13:28:43 [AccountInfo] Account disconnected (Account: joao, IpAddress: 138.186.116.99, GameServerCode: 0)
13:30:33 [AccountInfo] Account created (Account: luiz, Password: 1212 )
13:53:53 [AccountInfo] Account created (Account: hijo, Password: 1212 )
13:54:04 [AccountInfo] Account connected (Account: hijo, IpAddress: 138.186.116.99, GameServerCode: 0)
13:54:33 [AccountInfo] Account disconnected (Account: hijo, IpAddress: 138.186.116.99, GameServerCode: 0)
13:54:49 [AccountInfo] Account connected (Account: joao, IpAddress: 138.186.116.99, GameServerCode: 0)
13:55:03 [AccountInfo] Account disconnected (Account: joao, IpAddress: 138.186.116.99, GameServerCode: 0)
13:55:11 [AccountInfo] Account connected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
13:55:19 [AccountInfo] Account disconnected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
14:12:34 [AccountInfo] Account connected (Account: hijo, IpAddress: 138.186.116.99, GameServerCode: 0)
14:12:42 [AccountInfo] Account disconnected (Account: hijo, IpAddress: 138.186.116.99, GameServerCode: 0)
14:29:30 [AccountInfo] Account connected (Account: hijo, IpAddress: 138.186.116.99, GameServerCode: 0)
14:29:47 [AccountInfo] Account disconnected (Account: hijo, IpAddress: 138.186.116.99, GameServerCode: 0)
14:29:59 [AccountInfo] Account connected (Account: joao, IpAddress: 138.186.116.99, GameServerCode: 0)
14:30:21 [AccountInfo] Account disconnected (Account: joao, IpAddress: 138.186.116.99, GameServerCode: 0)
14:30:30 [AccountInfo] Account connected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
14:31:49 [AccountInfo] Account disconnected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
14:38:41 [AccountInfo] Account connected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
14:38:44 [AccountInfo] Account disconnected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
16:47:23 [AccountInfo] Account connected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
16:48:26 [AccountInfo] Account disconnected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
17:41:00 [AccountInfo] Account connected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
17:41:39 [AccountInfo] Account disconnected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
17:43:08 [AccountInfo] Account connected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
17:44:03 [AccountInfo] Account disconnected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
17:54:49 [AccountInfo] Account connected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
17:55:09 [AccountInfo] Account disconnected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
18:01:15 [AccountInfo] Account connected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
18:02:29 [AccountInfo] Account disconnected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
18:07:17 [AccountInfo] Account connected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
18:07:30 [AccountInfo] Account disconnected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
18:15:09 [AccountInfo] Account connected (Account: hijo, IpAddress: 138.186.116.99, GameServerCode: 0)
18:15:12 [AccountInfo] Account disconnected (Account: hijo, IpAddress: 138.186.116.99, GameServerCode: 0)
18:58:31 [AccountInfo] Account connected (Account: hijo, IpAddress: 138.186.116.99, GameServerCode: 0)
18:58:43 [AccountInfo] Account disconnected (Account: hijo, IpAddress: 138.186.116.99, GameServerCode: 0)
18:58:51 [AccountInfo] Account connected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
18:59:28 [AccountInfo] Account disconnected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
19:02:26 [AccountInfo] Account connected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
19:02:42 [AccountInfo] Account disconnected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
19:06:28 [AccountInfo] Account connected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
19:07:19 [AccountInfo] Account disconnected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
19:11:50 [AccountInfo] Account connected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
19:12:06 [AccountInfo] Account disconnected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
19:15:10 [AccountInfo] Account connected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
19:15:22 [AccountInfo] Account disconnected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
20:50:08 [AccountInfo] Account connected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
20:50:24 [AccountInfo] Account disconnected (Account: admin, IpAddress: 138.186.116.99, GameServerCode: 0)
